"","longitude","latitude","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"background",44.4166666666667,-21.25,24.3392715454102,13.3713331222534,64.0512161254883,260.671752929688,33.3935012817383,12.5174999237061,20.8760013580322,26.8678340911865,20.7153739929199,26.8678340911865,20.7153739929199,859,249,2,124.003005981445,613,7,613,7
"background",-13.75,23.5833333333333,22.8011455535889,12.5120830535889,50.0428314208984,436.432708740234,35.9954986572266,10.9927501678467,25.0027484893799,27.3502082824707,23.1249160766602,28.5422916412354,17.4880409240723,42,17,1,98.2449798583984,24,3,23,9
"background",23.25,8.75,24.2574577331543,14.3582906723022,63.664665222168,157.560668945312,35.2044982910156,12.65149974823,22.5529975891113,23.3762073516846,23.322208404541,26.5681667327881,22.6625003814697,1024,217,0,100.186912536621,611,3,161,7
"background",-3.41666666666667,29.5833333333333,23.7799263000488,14.5284786224365,37.1686401367188,864.626281738281,43.833251953125,4.74525022506714,39.0880012512207,18.2632083892822,27.6421241760254,34.6460418701172,13.2195835113525,24,8,0,82.8775405883789,13,0,3,6
"background",33.9166666666667,36.25,19.2221565246582,9.05761241912842,34.7675361633301,651.646728515625,32.585578918457,6.5336537361145,26.0519256591797,11.2443904876709,27.1509628295898,27.1509628295898,11.2443904876709,599,137,1,91.6058807373047,344,12,12,344
"background",37.75,-7.08333333333333,22.9008445739746,8.79097938537598,65.2379608154297,167.642456054688,29.0230007171631,15.5477495193481,13.4752511978149,24.1902923583984,20.6268749237061,24.6367492675781,20.6268749237061,1588,315,33,68.6607284545898,733,102,523,102
"background",75.0833333333333,41.4166666666667,4.94815635681152,12.9901456832886,27.8721122741699,1214.81555175781,26.8142490386963,-19.7919998168945,46.6062469482422,12.3215417861938,-11.7035827636719,18.1736660003662,-11.7035827636719,261,43,11,46.4100227355957,110,39,81,39
"background",74.4166666666667,28.75,25.9302387237549,15.9056043624878,43.8787384033203,736.797241210938,41.789249420166,5.54024982452393,36.2490005493164,31.7016658782959,16.8824157714844,33.7705841064453,15.8745412826538,261,80,2,126.165405273438,199,11,105,15
"background",-2.58333333333334,29.75,23.388427734375,13.6761455535889,35.5291481018066,884.413757324219,43.1677513122559,4.67500019073486,38.4927520751953,17.7032909393311,27.3684997558594,34.4744186401367,12.6027507781982,30,7,0,56.4897727966309,15,2,3,9
"background",-6.41666666666667,23.0833333333333,27.9069271087646,15.1232290267944,42.233039855957,739.283874511719,45.5309982299805,9.72200012207031,35.8089981079102,36.1226234436035,28.0161247253418,36.5402908325195,18.2380409240723,13,5,0,80.4713363647461,10,0,5,1
"background",17.9166666666667,15.4166666666667,28.5061664581299,14.6872081756592,55.3607521057129,363.201202392578,40.3772506713867,13.8472499847412,26.5300006866455,30.1772079467773,24.9578323364258,32.4567489624023,23.3595008850098,97,43,0,149.516983032227,84,0,11,0
"background",75.75,24.4166666666667,26.1039581298828,14.00954246521,42.9720764160156,543.627685546875,42.2410011291504,9.63949966430664,32.6015014648438,27.5559158325195,26.0080413818359,32.923957824707,19.0184593200684,839,285,1,154.057418823242,736,7,66,8
"background",81.5833333333333,43.75,8.34040641784668,13.2751874923706,27.4692211151123,1269.64599609375,30.5219993591309,-17.8055000305176,48.3274993896484,17.3255004882812,-5.94012498855591,22.2450408935547,-8.92945861816406,229,29,12,27.7199211120605,78,38,68,41
"background",30.25,47.75,8.60861492156982,8.9254789352417,27.8599090576172,903.786376953125,25.5944995880127,-6.44250011444092,32.0369987487793,17.8522491455078,2.82925009727478,19.4658336639404,-2.59999990463257,535,72,30,28.5951614379883,188,105,188,118
"background",35.5833333333333,6.08333333333334,20.076021194458,12.9076251983643,80.8305358886719,81.9595108032227,28.8279991149902,12.8592500686646,15.9687490463257,19.9535007476807,20.8062496185303,21.2408332824707,19.1867084503174,1680,213,53,36.3159332275391,564,203,268,489
"background",79.75,56.9166666666667,-0.22839580476284,11.2432088851929,23.1248950958252,1358.95434570312,25.2280006408691,-23.3915004730225,48.619499206543,16.2845001220703,-8.47712516784668,16.2845001220703,-17.2640838623047,463,68,12,48.5284423828125,195,50,195,69
"background",9.25,7.08333333333334,27.0179061889648,10.3231039047241,63.680606842041,130.273391723633,35.4107513427734,19.2000007629395,16.210750579834,25.9012088775635,27.2079582214355,28.9247913360596,25.6423759460449,1639,290,5,80.7646179199219,774,23,168,740
"background",27.9166666666667,-32.9166666666667,18.6701622009277,9.12392234802246,57.1300354003906,240.264495849609,25.9102897644043,9.93984127044678,15.9704484939575,19.2416877746582,16.3828945159912,21.6816177368164,15.774450302124,871,115,31,37.815113067627,308,105,266,126
"background",15.5833333333333,45.25,10.6732187271118,10.0345211029053,34.2823219299316,722.789978027344,26.3374996185303,-2.93274998664856,29.2702503204346,11.0448751449585,3.13662481307983,19.4165000915527,1.53462493419647,1172,124,72,16.6499881744385,355,227,299,241
"background",35.75,12.0833333333333,27.1662712097168,15.0713329315186,66.5790481567383,183.969985961914,39.0175018310547,16.3807506561279,22.6367511749268,25.7908744812012,26.849250793457,29.8518333435059,25.1702499389648,1014,263,0,118.28540802002,684,1,98,680
"background",69.75,42.75,12.6916036605835,12.3877506256104,30.1480312347412,1048.74169921875,34.5182495117188,-6.57149982452393,41.0897483825684,12.4827499389648,24.6192073822021,25.5905838012695,-0.450083255767822,420,65,4,57.8927574157715,168,20,27,136
"background",44.0833333333333,41.75,5.48161458969116,9.42410469055176,32.2851104736328,748.845031738281,21.1892509460449,-8.00100040435791,29.1902503967285,12.3047914505005,-3.71795845031738,14.4121255874634,-3.71795845031738,878,129,44,38.6562004089355,340,140,287,140
"background",15.0833333333333,51.0833333333333,8.29074954986572,8.14083290100098,30.7761611938477,694.975952148438,22.8759994506836,-3.57575011253357,26.4517498016357,16.7868328094482,0.788166582584381,16.7868328094482,-0.282833367586136,643,77,33,27.8773174285889,224,114,224,125
"background",89.0833333333333,28.9166666666667,1.57393753528595,14.9597501754761,45.8094100952148,652.088134765625,15.9300003051758,-16.7264995574951,32.6565017700195,9.24174976348877,-6.72608327865601,9.24174976348877,-6.72608327865601,264,88,1,138.709838867188,206,3,206,3
"background",27.9166666666667,24.4166666666667,22.248405456543,16.1216468811035,47.0636291503906,698.598754882812,37.9462509155273,3.69125008583069,34.2550010681152,29.9790840148926,14.565541267395,29.9790840148926,12.9722080230713,1,1,0,26.646936416626,1,0,1,0
"background",33.75,13.25,28.6133232116699,16.458812713623,61.2363967895508,250.52848815918,41.664249420166,14.7867498397827,26.877498626709,28.0380420684814,26.6438751220703,31.9537906646729,25.5248336791992,449,153,0,139.116806030273,350,0,83,0
"background",6.25,31.4166666666667,23.6492805480957,14.4443960189819,37.185417175293,892.341796875,43.351749420166,4.50750017166138,38.8442497253418,14.5025415420532,34.5630836486816,34.5630836486816,12.5757503509521,41,7,1,46.7597961425781,17,3,3,15
"background",77.75,43.75,10.3897504806519,11.1009578704834,27.4329719543457,1069.06079101562,31.5755004882812,-8.89025020599365,40.4657516479492,16.2004165649414,-2.66333341598511,23.4484996795654,-2.66333341598511,331,45,17,33.9018516540527,122,58,76,58
"background",49.0833333333333,10.0833333333333,24.0931777954102,10.1293544769287,61.2304534912109,236.386413574219,31.9444999694824,15.40149974823,16.5429992675781,24.8740844726562,21.062915802002,26.3466663360596,21.0227088928223,99,24,0,93.6952667236328,53,3,31,8
"background",27.25,3.41666666666667,23.5718326568604,11.2798337936401,75.6743774414062,75.7974243164062,31.8544998168945,16.9487495422363,14.9057502746582,22.8859996795654,24.0362491607666,24.5720405578613,22.6518745422363,1864,229,36,47.6576728820801,664,134,389,621
"background",39.25,52.75,5.17195844650269,8.72291660308838,23.2417430877686,1072.60656738281,24.5795001983643,-12.9517498016357,37.53125,18.0334587097168,-7.36366653442383,18.0334587097168,-7.94883346557617,562,77,28,30.8393230438232,202,93,202,106
"background",10.25,53.4166666666667,9.02908325195312,7.59479188919067,31.6634368896484,623.700561523438,22.4755001068115,-1.51049995422363,23.9860000610352,16.867000579834,4.54524993896484,16.867000579834,1.60270833969116,698,70,40,15.770073890686,202,139,202,165
"background",24.75,-21.25,23.6720523834229,17.1120624542236,59.4380340576172,396.852233886719,36.0595016479492,7.26975011825562,28.7897510528564,26.9859580993652,18.2026672363281,27.3830413818359,18.2026672363281,317,81,0,99.8093795776367,190,2,108,2
"background",13.5833333333333,14.9166666666667,27.8422183990479,15.104603767395,52.5930938720703,443.5341796875,40.8672485351562,12.147500038147,28.7197494506836,30.0786666870117,23.5832500457764,32.4436264038086,21.4897079467773,153,77,0,172.247268676758,136,0,14,0
"background",-0.583333333333336,11.5833333333333,28.1578636169434,12.1628952026367,62.3794250488281,203.04768371582,38.1339988708496,18.6357498168945,19.4982490539551,26.3602924346924,26.818416595459,31.1619167327881,26.3602924346924,814,232,1,114.178871154785,548,5,115,548
"background",-4.91666666666667,56.9166666666667,7.17526054382324,6.28322887420654,37.5555381774902,404.966583251953,16.58424949646,-0.146249994635582,16.7304992675781,3.2765417098999,8.60591697692871,12.3447494506836,2.62816667556763,2148,270,96,36.23095703125,776,304,357,704
"background",-8.75,9.25,24.3984375,16.072416305542,64.7435150146484,133.790664672852,36.4372520446777,11.6125001907349,24.8247528076172,23.4878330230713,23.6572914123535,26.2541675567627,23.2200412750244,1711,351,3,86.2840957641602,945,27,318,58
"background",-3.41666666666667,18.0833333333333,28.6492710113525,14.4661664962769,47.2195014953613,571.784362792969,42.6082496643066,11.9722499847412,30.6359996795654,32.9307899475098,22.7891254425049,34.5051231384277,20.6280422210693,80,31,0,129.641860961914,66,2,24,3
"background",34.75,16.75,29.8423233032227,16.8619785308838,59.4789276123047,376.432037353516,42.8977508544922,14.5482501983643,28.3495006561279,32.2307510375977,25.5673332214355,33.6352920532227,24.455415725708,95,43,0,156.459167480469,85,0,36,0
"background",57.5833333333333,51.9166666666667,2.64599990844727,10.3171663284302,23.3967933654785,1296.46179199219,25.3889999389648,-18.7075004577637,44.0965003967285,18.0152492523193,-12.0327501296997,18.0152492523193,-13.1929168701172,473,53,27,20.6862983703613,149,88,149,102
"background",33.9166666666667,49.4166666666667,7.9533748626709,8.7296667098999,25.9825038909912,963.483581542969,25.6902503967285,-7.90799999237061,33.5982513427734,19.4659595489502,1.9402083158493,19.4659595489502,-3.99483323097229,517,61,30,20.8681831359863,167,103,167,122
"background",25.9166666666667,-2.25,24.1938533782959,9.4689998626709,86.9174194335938,40.0034370422363,29.5457496643066,18.6515007019043,10.8942489624023,24.148832321167,23.671875,24.6576251983643,23.671875,1753,252,37,45.4701919555664,634,164,511,164
"background",-3.08333333333334,56.9166666666667,5.19387531280518,7.05029153823853,36.879695892334,446.836730957031,16.1827507019043,-2.93424987792969,19.117000579834,1.02116668224335,9.50600051879883,11.0170001983643,0.209958359599113,1238,150,72,25.6187210083008,399,223,232,373
"background",23.5833333333333,-0.916666666666664,24.933292388916,9.58799934387207,85.9948806762695,51.3987884521484,30.69700050354,19.5475006103516,11.1494998931885,24.6593742370605,24.7640419006348,25.5746250152588,24.3297500610352,1916,248,104,25.4548797607422,622,358,496,458
"background",4.75,12.0833333333333,28.0154991149902,13.2015419006348,56.8235969543457,259.931335449219,39.1977500915527,15.9652500152588,23.2325000762939,26.6170825958252,25.6424579620361,31.7192916870117,25.418083190918,810,215,0,114.234687805176,551,2,99,5
"background",68.9166666666667,58.9166666666667,0.17279164493084,9.56741714477539,20.7260780334473,1326.71765136719,23.568000793457,-22.5932502746582,46.1612510681152,16.297290802002,-14.105375289917,16.297290802002,-16.685417175293,488,76,17,49.697265625,209,58,209,68
"background",2.25,44.9166666666667,10.0246248245239,10.1239995956421,39.4240608215332,573.209350585938,24.38450050354,-1.29524993896484,25.6797504425049,12.2440004348755,4.11220836639404,17.259916305542,3.19916677474976,821,88,53,14.7609815597534,231,180,194,195
"background",23.25,-10.0833333333333,22.4689273834229,12.601770401001,65.5054244995117,123.994529724121,31.2280006408691,11.9902496337891,19.2377510070801,23.0467491149902,20.8060417175293,23.4679164886475,20.597375869751,1345,246,0,88.1972885131836,657,5,328,12
"background",53.9166666666667,59.5833333333333,1.255499958992,8.68737506866455,21.553150177002,1125.32080078125,22.15625,-18.1505012512207,40.3067512512207,15.1246671676636,-4.89133310317993,15.1246671676636,-12.8009166717529,571,78,24,35.0349655151367,212,84,212,99
"background",-4.91666666666667,20.9166666666667,28.6717910766602,14.7302913665771,44.2301292419434,700.796936035156,44.0047492980957,10.701000213623,33.3037490844727,35.4689178466797,21.4482498168945,36.2653312683105,19.1578330993652,21,9,0,109.777450561523,18,0,12,0
"background",44.4166666666667,5.41666666666667,29.0270309448242,13.4133539199829,78.0311126708984,79.1205291748047,37.982250213623,20.7924995422363,17.1897506713867,30.0351257324219,28.5616664886475,30.0351257324219,28.2282905578613,260,84,0,133.502136230469,155,1,155,33
"background",76.25,15.75,25.5442504882812,11.471583366394,56.2408294677734,225.876510620117,36.378002166748,15.9807500839233,20.3972511291504,24.8052501678467,25.4221668243408,28.8678741455078,23.0342502593994,722,160,2,88.5494918823242,389,9,97,44
"background",33.9166666666667,15.25,28.4093132019043,16.8806247711182,62.7608375549316,307.892822265625,41.0089988708496,14.112250328064,26.8967475891113,29.5603332519531,25.1438331604004,31.7409992218018,24.0222911834717,215,84,0,151.65380859375,184,0,24,0
"background",35.25,1.58333333333334,19.749698638916,12.4339790344238,82.3660507202148,65.6172790527344,27.7857494354248,12.6897497177124,15.0959997177124,19.2955417633057,20.1574993133545,20.6249580383301,18.9736251831055,928,143,18,55.2241401672363,353,79,217,352
"background",72.75,29.75,25.5591144561768,15.1273956298828,40.5269584655762,814.817993164062,42.3232498168945,4.99650001525879,37.3267517089844,32.4672927856445,20.4962501525879,34.2998733520508,14.5381669998169,184,57,2,107.744140625,119,9,79,23
"background",31.4166666666667,-29.0833333333333,20.4051456451416,11.0703754425049,58.1748085021973,275.22119140625,28.59375,9.56424999237061,19.0294990539551,23.5513744354248,16.8642082214355,23.5524997711182,16.8642082214355,1065,138,31,45.69140625,402,112,395,112
"background",50.9166666666667,40.4166666666667,14.2858858108521,5.00085401535034,19.5969753265381,756.694030761719,28.2670001983643,2.74850010871887,25.5184993743896,11.8757085800171,23.5520839691162,24.031665802002,5.51445865631104,219,35,4,49.1888236999512,90,17,26,64
"background",27.25,52.25,6.87531232833862,8.78212547302246,28.9829540252686,846.593200683594,23.0092506408691,-7.29174995422363,30.3010005950928,17.0679168701172,-2.51504158973694,17.0679168701172,-3.61208343505859,620,86,33,32.5397262573242,229,105,229,115
"background",27.25,3.75,23.777135848999,11.3166456222534,75.6131744384766,78.6184463500977,32.0895004272461,17.1230010986328,14.9664993286133,23.0559577941895,24.3030414581299,24.8007926940918,22.8222923278809,1783,221,28,50.8673057556152,655,113,358,617
"background",-12.25,7.25,26.7999992370605,8.43210792541504,71.2100448608398,92.1243515014648,33.5073547363281,21.6661758422852,11.841178894043,25.6424026489258,27.3644599914551,27.9730396270752,25.6424026489258,3525,758,13,92.4509735107422,2003,78,415,2003
"background",-0.75,20.0833333333333,29.1089477539062,14.9471464157104,46.7664604187012,617.640930175781,43.9075012207031,11.946249961853,31.9612503051758,34.4542503356934,26.4910430908203,35.4267921447754,20.6227493286133,50,21,0,130.707595825195,43,0,38,1
"background",17.9166666666667,-18.0833333333333,22.4718227386475,15.9368953704834,58.6556854248047,338.649993896484,34.1977500915527,7.02750015258789,27.1702499389648,24.3855819702148,17.6922073364258,25.7005004882812,17.6922073364258,558,140,0,110.632438659668,367,2,148,2
"background",-5.91666666666667,57.5833333333333,8.85628890991211,5.27421379089355,37.4157867431641,333.705413818359,16.5358486175537,2.43962264060974,14.0962257385254,7.50817632675171,9.55534648895264,13.1210689544678,5.24056625366211,1812,224,81,35.2650756835938,646,269,409,488
"background",8.75,35.9166666666667,16.4593753814697,12.0780410766602,38.1416854858398,714.048950195312,34.8499984741211,3.18374991416931,31.6662483215332,8.30562496185303,25.7261257171631,25.7261257171631,8.30562496185303,440,51,10,33.8351593017578,145,54,54,145
"background",77.9166666666667,33.75,-0.698208272457123,11.9454584121704,32.4728393554688,911.671203613281,17.5837497711182,-19.2022495269775,36.7859992980957,10.0006246566772,-5.28787517547607,10.3223333358765,-12.1657495498657,125,21,3,45.5073585510254,53,15,47,24
"background",14.5833333333333,-6.08333333333333,23.8696136474609,9.39989566802979,64.8469924926758,158.207733154297,30.3365001678467,15.8409996032715,14.4955005645752,25.3226661682129,21.536958694458,25.3226661682129,21.536958694458,1229,238,1,80.0711898803711,540,6,540,6
"background",3.75,7.91666666666667,26.5912914276123,10.2811250686646,66.6145553588867,146.194580078125,35.3617515563965,19.92799949646,15.4337520599365,25.9194583892822,27.3818740844727,28.5119590759277,24.7498340606689,1177,191,7,65.6182250976562,450,41,228,428
"background",89.4166666666667,38.5833333333333,-0.727427124977112,15.0435628890991,36.0568809509277,1012.66296386719,19.6035003662109,-22.1182498931885,41.7217483520508,11.4156665802002,-10.9039583206177,11.4156665802002,-13.4141664505005,88,27,0,114.682167053223,67,2,67,2
"background",69.75,49.75,3.3309063911438,12.741229057312,24.9858646392822,1447.04626464844,29.7817497253418,-21.2119998931885,50.9937515258789,18.7199592590332,-6.43674993515015,20.5651664733887,-14.4014587402344,229,29,12,24.8017826080322,78,42,72,50
"background",25.0833333333333,-2.75,24.4163017272949,9.67118740081787,85.8268814086914,44.7190170288086,29.8987503051758,18.630500793457,11.2682495117188,24.4489574432373,23.8401679992676,24.9522495269775,23.8401679992676,1555,201,31,44.0853157043457,549,151,448,151
"background",82.25,48.9166666666667,0.921166598796844,13.1100835800171,26.7054042816162,1376.05151367188,25.7292499542236,-23.3622493743896,49.0914993286133,15.1771669387817,-14.9445838928223,17.082124710083,-16.2001667022705,357,40,19,25.5736560821533,116,66,100,80
"background",84.75,35.75,-6.89596891403198,15.5254373550415,36.8414268493652,977.639282226562,13.6512498855591,-28.4899997711182,42.1412506103516,4.98695802688599,-17.6984577178955,4.98695802688599,-19.0268745422363,80,27,0,123.657943725586,63,0,63,0
"background",15.75,40.75,11.303614616394,7.04802083969116,29.193416595459,611.883972167969,25.0790004730225,0.936500012874603,24.1424999237061,8.71595859527588,19.1161670684814,19.1161670684814,4.61254167556763,565,66,23,29.0682487487793,186,82,82,157
"background",-4.91666666666667,42.9166666666667,8.24296855926514,8.94635391235352,35.7289619445801,578.600891113281,22.7902507781982,-2.24924993515015,25.0395011901855,2.55591654777527,15.7113332748413,15.7113332748413,1.6508332490921,851,101,36,30.1071166992188,285,131,131,268
"background",39.5833333333333,4.25,23.1079998016357,11.2852916717529,71.3085632324219,126.839996337891,32.2012481689453,16.3752498626709,15.8259983062744,23.8074169158936,21.5851249694824,24.859167098999,21.5851249694824,421,134,4,112.37126159668,246,12,61,12
"background",18.25,28.5833333333333,19.7230625152588,13.5269584655762,47.0077781677246,584.693359375,33.3665008544922,4.59049987792969,28.7760009765625,11.9944581985474,26.0969161987305,26.0969161987305,11.9944581985474,15,4,0,57.2469787597656,8,0,0,8
"background",75.75,17.4166666666667,27.1102294921875,12.9272079467773,52.997200012207,303.891693115234,39.7874984741211,15.3952503204346,24.3922481536865,26.3405838012695,26.4819164276123,31.3956241607666,23.6577072143555,676,176,1,100.88720703125,388,8,62,29
"background",89.25,53.4166666666667,-0.880385458469391,12.1288957595825,26.5213928222656,1221.66088867188,22.9562492370605,-22.7762508392334,45.7324981689453,14.3350410461426,-13.6752920150757,14.3350410461426,-15.9507913589478,767,101,23,41.3209800720215,281,83,281,112
"background",10.9166666666667,-0.75,24.3703746795654,7.66237449645996,68.2510528564453,114.630828857422,30.0004997253418,18.7737503051758,11.226749420166,24.6441669464111,22.6927490234375,25.4337501525879,22.6927490234375,2097,388,3,71.7120895385742,931,35,677,35
"background",56.0833333333333,28.9166666666667,15.0952291488647,12.3916254043579,37.0269546508789,797.323852539062,31.986499786377,-1.48000001907349,33.4664993286133,6.26720809936523,20.6349582672119,24.8136253356934,5.25370836257935,200,44,2,89.0852355957031,117,10,14,103
"background",8.41666666666666,29.9166666666667,23.5755004882812,14.8732080459595,38.9320411682129,865.909545898438,42.7257499694824,4.52274990081787,38.2029991149902,14.6084585189819,33.894832611084,33.894832611084,12.582124710083,29,6,0,53.6182060241699,14,1,1,12
"background",2.75,7.25,27.1431045532227,9.72604179382324,69.9627227783203,147.472961425781,35.2147483825684,21.3129997253418,13.9017486572266,26.3889579772949,27.7051658630371,28.9169158935547,25.2386665344238,1132,184,8,65.6188507080078,482,48,225,402
"background",-7.25,6.41666666666667,25.919677734375,10.5662708282471,74.4772338867188,99.2083206176758,33.7057495117188,19.5184993743896,14.1872501373291,25.0960826873779,26.1917495727539,27.2098331451416,24.6685829162598,1489,256,17,59.0371322631836,595,95,313,540
"background",4.08333333333333,43.5833333333333,14.8306903839111,9.06546401977539,34.8752708435059,609.600646972656,28.97483253479,2.98087239265442,25.9939594268799,11.3688478469849,22.6215877532959,22.6215877532959,7.70682334899902,661,104,19,37.8050079345703,229,93,93,188
"background",21.75,0.0833333333333357,25.0488548278809,9.82662487030029,84.7963562011719,58.6385116577148,31.20924949646,19.6207504272461,11.5884990692139,24.7460422515869,25.2909164428711,25.8313331604004,24.34375,2115,249,116,22.4463043212891,685,391,482,581
"background",25.75,20.25,23.2749156951904,15.5475826263428,49.4693031311035,591.138427734375,37.559497833252,6.13075017929077,31.428747177124,28.6389579772949,16.8547496795654,29.4557075500488,15.244291305542,10,6,0,95.4250259399414,9,0,8,0
"background",27.9166666666667,21.75,24.0367183685303,16.2274780273438,48.6238441467285,655.513916015625,39.0597496032715,5.68624973297119,33.3735008239746,30.9947910308838,16.8357906341553,30.9947910308838,15.1678333282471,3,2,0,49.7265243530273,3,0,3,0
"background",30.4166666666667,-21.5833333333333,21.9151763916016,14.7722282409668,58.6700134277344,386.210601806641,32.1592483520508,6.98075008392334,25.1784973144531,25.5898742675781,16.5690002441406,25.6767501831055,16.5690002441406,431,98,1,95.0958633422852,256,7,235,7
"background",11.0833333333333,-3.91666666666666,25.1701545715332,6.43217086791992,54.5906105041504,173.159362792969,30.7238368988037,18.9412784576416,11.7825584411621,26.8938961029053,22.7220935821533,26.8938961029053,22.7220935821533,1377,258,0,79.5815658569336,585,5,585,5
"background",51.0833333333333,56.25,3.05395841598511,9.11304187774658,21.4087009429932,1211.94006347656,25.2049999237061,-17.3619995117188,42.5670013427734,15.2676668167114,-4.37429141998291,17.5839576721191,-12.1350002288818,569,71,28,31.3785591125488,201,91,199,103
"background",87.4166666666667,31.75,0.204333335161209,13.6677503585815,39.230052947998,810.164733886719,16.8777503967285,-17.9622497558594,34.8400001525879,9.23612499237061,-8.86808300018311,10.0641670227051,-9.76354217529297,246,54,3,84.2944869995117,145,12,128,13
"background",35.9166666666667,7.08333333333334,20.8715515136719,14.6196870803833,80.0486602783203,76.1039810180664,30.5475006103516,12.2840003967285,18.263500213623,20.5214576721191,21.4408340454102,21.8973751068115,20.0005836486816,1844,228,45,42.7430076599121,642,187,231,627
"background",5.41666666666666,19.4166666666667,27.7875518798828,14.7013120651245,47.7326965332031,589.396301269531,41.2360000610352,10.436749458313,30.7992515563965,32.6273345947266,20.763916015625,33.8123321533203,19.6128749847412,51,25,0,141.872512817383,43,0,12,0
"background",39.5833333333333,58.25,3.28325009346008,8.26712512969971,22.7561111450195,1021.87341308594,22.1375007629395,-14.1917505264282,36.3292503356934,15.7929172515869,-2.95787501335144,15.7929172515869,-9.40808296203613,605,81,27,33.9150428771973,224,92,224,111
"background",52.25,19.75,28.5378646850586,13.1429376602173,45.5569038391113,577.767028808594,42.0954971313477,13.246000289917,28.8494968414307,25.7742080688477,34.0639991760254,34.9158744812012,20.842248916626,68,15,0,85.4134292602539,42,3,4,29
"background",17.5833333333333,-23.75,19.5512180328369,17.2591876983643,59.1285743713379,447.710479736328,32.4044990539551,3.21525001525879,29.1892490386963,23.8022079467773,13.5527496337891,24.4314994812012,13.5527496337891,222,61,0,117.31867980957,164,1,129,1
"background",77.5833333333333,26.0833333333333,25.7050113677979,13.9068126678467,40.5142288208008,636.661743164062,42.1655006408691,7.83974981307983,34.3257522583008,28.6605834960938,29.9431266784668,33.02783203125,17.2455005645752,835,311,2,154.527740478516,714,14,63,26
"background",43.75,39.4166666666667,3.39866662025452,10.7657499313354,28.9808921813965,946.145202636719,23.4020004272461,-13.7457504272461,37.1477508544922,6.77908325195312,14.9017915725708,14.9017915725708,-8.26279163360596,508,77,22,38.993522644043,194,72,72,104
"background",44.4166666666667,5.58333333333334,28.1093845367432,12.0346040725708,76.1888732910156,80.766975402832,36.3387489318848,20.5429992675781,15.7957496643066,29.1292495727539,27.5284156799316,29.1565418243408,27.3637924194336,277,89,0,133.571517944336,164,1,101,37
"background",44.0833333333333,6.58333333333334,26.6096878051758,12.6101245880127,74.5973663330078,82.9564208984375,35.0629997253418,18.1587505340576,16.9042491912842,27.5259170532227,26.1145839691162,27.6974582672119,25.7449989318848,382,120,1,133.820190429688,209,3,133,51
"background",52.4166666666667,38.75,15.5767078399658,5.72941637039185,22.184684753418,738.968078613281,29.226749420166,3.40074992179871,25.826000213623,13.1189994812012,24.4261245727539,25.1269569396973,6.95158338546753,317,51,7,53.367488861084,139,29,43,92
"background",-6.41666666666667,28.75,23.7760829925537,14.2594585418701,38.0978622436523,797.413208007812,43.0574989318848,5.62899971008301,37.4284973144531,18.8314170837402,26.9378337860107,33.9343757629395,14.0595836639404,50,10,0,72.8099975585938,28,1,2,20
"background",54.25,33.75,19.9580726623535,12.7314796447754,32.3058166503906,999.313232421875,39.9262504577637,0.517000019550323,39.409252166748,9.49358367919922,31.9640846252441,31.9640846252441,7.24404144287109,104,20,1,72.9269790649414,54,3,3,48
"background",26.9166666666667,15.9166666666667,24.9911155700684,16.4601459503174,56.5844917297363,436.262725830078,37.716251373291,8.62674999237061,29.0895004272461,28.1234588623047,20.3323745727539,29.3964996337891,18.7830009460449,116,62,0,180.523620605469,111,0,37,0
"background",69.9166666666667,33.25,17.3603954315186,13.2851667404175,36.5335922241211,847.697692871094,34.5530014038086,-1.81124997138977,36.3642501831055,12.17662525177,12.6755418777466,27.2255420684814,6.45800018310547,484,78,10,55.5670127868652,179,43,164,105
"background",17.25,10.5833333333333,28.2810096740723,14.1348962783813,57.9566268920898,243.021514892578,39.9277496337891,15.5390005111694,24.3887481689453,26.7859172821045,26.357458114624,31.8687915802002,26.0418338775635,808,241,0,122.792663574219,575,0,89,2
"background",3.25,7.58333333333334,26.90061378479,9.75572872161865,68.2696151733398,152.156280517578,35.3325004577637,21.0424995422363,14.2900009155273,26.1019592285156,27.9245414733887,28.8035411834717,24.9508323669434,1164,173,8,64.8683700561523,475,43,235,425
"background",-2.41666666666667,55.4166666666667,7.27214574813843,7.50016689300537,40.0371894836426,424.311859130859,18.0799999237061,-0.652999997138977,18.7329998016357,3.20099997520447,8.6453332901001,12.731499671936,2.45816659927368,1202,128,72,20.6649036407471,371,222,261,340
"background",81.75,25.0833333333333,26.2297286987305,12.563458442688,38.2172966003418,619.033081054688,42.0675010681152,9.19375038146973,32.8737487792969,29.3194580078125,30.3915004730225,33.2019577026367,17.7691669464111,906,292,2,139.462203979492,730,19,94,32
"background",10.4166666666667,-1.75,25.7735729217529,7.3816876411438,62.0818481445312,142.719284057617,31.5405006408691,19.6502494812012,11.890251159668,26.4405002593994,23.6551666259766,27.1335830688477,23.6551666259766,1837,340,1,73.2794647216797,758,20,693,20
"background",65.25,35.25,2.55043768882751,13.2834587097168,34.1163520812988,950.332214355469,22.5470008850098,-16.3887500762939,38.9357528686523,-3.66045832633972,12.5815000534058,13.8813753128052,-9.69112491607666,336,64,1,78.4676513671875,170,4,8,130
